session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q022,21,True,True,True,历史回溯,5,5,S005-Q017,S005-Q017提供五轮前关于【修订以后再做一次反证检验，是否还有真实数字与主结论冲突？】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,220.06358599173836,219.29018599621486,,,0,0,S005-Q019|S005-Q020|S005-Q021,S005-Q014|S005-Q017|S005-Q012|S005-Q010|S005-Q016,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018,S005-Q014|S005-Q017|S005-Q012|S005-Q010|S005-Q016|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q013|S005-Q015|S005-Q018,S005-Q014|S005-Q012|S005-Q016|S005-Q018|S005-Q017,S005-Q014|S005-Q017|S005-Q012|S005-Q010|S005-Q016|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q013|S005-Q015|S005-Q018,S005-Q019|S005-Q020|S005-Q021|S005-Q014|S005-Q017|S005-Q012|S005-Q010|S005-Q016|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q013|S005-Q015|S005-Q018,46.52029699354898,2068c4f1-f96b-4c2b-959b-f2b1fd096446,,S005-Q019,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.5,1,5,1,1.0,0.05555555555555555,1,1,0.058823529411764705,1,18,1,1.0,0.05555555555555555,1,1,0.5,1,18,1,1.0,0.2,1,1,0.2,1,5,1,1.0,0.05555555555555555,1,1,0.5,1,18,1,1.0,0.047619047619047616,1,1,0.2,1,21,1
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q023,22,True,False,False,相邻承接,1,1,S005-Q022,S005-Q022提供当前问题所指向的前序结论或事实依据,,274.17188200342935,273.2410819880897,,,0,0,S005-Q019|S005-Q020|S005-Q021|S005-Q022,S005-Q013|S005-Q005|S005-Q012|S005-Q016|S005-Q017,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018,S005-Q013|S005-Q005|S005-Q012|S005-Q016|S005-Q017|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q014|S005-Q015|S005-Q018,S005-Q005|S005-Q018|S005-Q013|S005-Q001,S005-Q013|S005-Q005|S005-Q012|S005-Q016|S005-Q017|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q014|S005-Q015|S005-Q018,S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q013|S005-Q005|S005-Q012|S005-Q016|S005-Q017|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q014|S005-Q015|S005-Q018,39.26719800801948,6fd1a719-61dd-402b-883b-1fa469bc96ec,,S005-Q020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q024,23,True,True,True,历史回溯,5,5,S005-Q019,S005-Q019提供五轮前关于【如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,106.54270100349095,104.88010100380052,,,0,0,S005-Q021|S005-Q022|S005-Q023,S005-Q019|S005-Q014|S005-Q012|S005-Q007|S005-Q016,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020,S005-Q019|S005-Q014|S005-Q012|S005-Q007|S005-Q016|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q017|S005-Q018|S005-Q020,S005-Q014|S005-Q012|S005-Q018|S005-Q006|S005-Q016,S005-Q019|S005-Q014|S005-Q012|S005-Q007|S005-Q016|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q017|S005-Q018|S005-Q020,S005-Q021|S005-Q022|S005-Q023|S005-Q019|S005-Q014|S005-Q012|S005-Q007|S005-Q016|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q017|S005-Q018|S005-Q020,20.854000002145767,b687d5fb-990c-4862-af6e-6a6b9eaf7a84,,S005-Q021,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.05,1,1,0.05263157894736842,1,20,1,1.0,0.05,1,1,1.0,1,20,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.05,1,1,1.0,1,20,1,1.0,0.043478260869565216,1,1,0.25,1,23,1
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q025,24,True,False,False,相邻承接＋多跳综合,3,3|1,S005-Q022|S005-Q024,S005-Q022提供当前问题所指向的前序结论或事实依据；S005-Q024提供当前问题所指向的前序结论或事实依据,,249.1396010009339,248.41230100719258,,,0,0,S005-Q021|S005-Q022|S005-Q023|S005-Q024,S005-Q007|S005-Q005|S005-Q006|S005-Q010|S005-Q004,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020,S005-Q007|S005-Q005|S005-Q006|S005-Q010|S005-Q004|S005-Q001|S005-Q002|S005-Q003|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020,S005-Q007|S005-Q008|S005-Q006|S005-Q005|S005-Q018,S005-Q007|S005-Q005|S005-Q006|S005-Q010|S005-Q004|S005-Q001|S005-Q002|S005-Q003|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020,S005-Q021|S005-Q022|S005-Q023|S005-Q024|S005-Q007|S005-Q005|S005-Q006|S005-Q010|S005-Q004|S005-Q001|S005-Q002|S005-Q003|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020,58.430999997654,60680b7b-a9a6-4e39-bad8-522e033adb06,,S005-Q022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q026,25,True,True,True,历史回溯,5,5,S005-Q021,S005-Q021提供五轮前关于【整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,100.88110000651795,100.02619998704176,,,0,0,S005-Q023|S005-Q024|S005-Q025,S005-Q012|S005-Q008|S005-Q014|S005-Q007|S005-Q006,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022,S005-Q012|S005-Q008|S005-Q014|S005-Q007|S005-Q006|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022,S005-Q012|S005-Q022|S005-Q008|S005-Q014|S005-Q006,S005-Q012|S005-Q008|S005-Q014|S005-Q007|S005-Q006|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022,S005-Q023|S005-Q024|S005-Q025|S005-Q012|S005-Q008|S005-Q014|S005-Q007|S005-Q006|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022,23.440400007530116,aba4f336-3afb-4b88-a7fb-7674a497c5e5,,S005-Q023,0.0,0.0,0,0,0.0,1,3,0,0.0,0.0,0,0,0.0,1,5,0,1.0,0.045454545454545456,1,1,0.047619047619047616,1,22,1,1.0,0.045454545454545456,1,1,0.047619047619047616,1,22,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.045454545454545456,1,1,0.047619047619047616,1,22,1,1.0,0.04,1,1,0.041666666666666664,1,25,1
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q027,26,True,False,False,相邻承接,1,1,S005-Q026,S005-Q026提供当前问题所指向的前序结论或事实依据,,191.78889998875093,191.09039999602828,,,0,0,S005-Q023|S005-Q024|S005-Q025|S005-Q026,S005-Q006|S005-Q007|S005-Q005|S005-Q001|S005-Q009,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022,S005-Q006|S005-Q007|S005-Q005|S005-Q001|S005-Q009|S005-Q002|S005-Q003|S005-Q004|S005-Q008|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022,S005-Q009|S005-Q008|S005-Q006|S005-Q005|S005-Q016,S005-Q006|S005-Q007|S005-Q005|S005-Q001|S005-Q009|S005-Q002|S005-Q003|S005-Q004|S005-Q008|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022,S005-Q023|S005-Q024|S005-Q025|S005-Q026|S005-Q006|S005-Q007|S005-Q005|S005-Q001|S005-Q009|S005-Q002|S005-Q003|S005-Q004|S005-Q008|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022,23.497100002714433,d078d1af-772d-459d-9640-ba9f67d06d80,,S005-Q024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q028,27,True,True,True,历史回溯,5,5,S005-Q023,S005-Q023提供五轮前关于【的差异具体集中在哪个年度，能否把两段同比分别解释清楚】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,151.33189701009542,150.67869699851144,,,0,0,S005-Q025|S005-Q026|S005-Q027,S005-Q023|S005-Q014|S005-Q016|S005-Q010|S005-Q020,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024,S005-Q023|S005-Q014|S005-Q016|S005-Q010|S005-Q020|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q015|S005-Q017|S005-Q018|S005-Q019|S005-Q021|S005-Q022|S005-Q024,S005-Q016|S005-Q020|S005-Q022|S005-Q018|S005-Q010,S005-Q023|S005-Q014|S005-Q016|S005-Q010|S005-Q020|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q015|S005-Q017|S005-Q018|S005-Q019|S005-Q021|S005-Q022|S005-Q024,S005-Q025|S005-Q026|S005-Q027|S005-Q023|S005-Q014|S005-Q016|S005-Q010|S005-Q020|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q015|S005-Q017|S005-Q018|S005-Q019|S005-Q021|S005-Q022|S005-Q024,17.02129999466706,8db96c35-8fdb-437f-8207-fddcc06ffef1,,S005-Q025,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.041666666666666664,1,1,0.043478260869565216,1,24,1,1.0,0.041666666666666664,1,1,1.0,1,24,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.041666666666666664,1,1,1.0,1,24,1,1.0,0.037037037037037035,1,1,0.25,1,27,1
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q029,28,True,False,False,相邻承接,1,1,S005-Q028,S005-Q028提供当前问题所指向的前序结论或事实依据,,212.56269500008784,211.1278950033011,,,0,0,S005-Q025|S005-Q026|S005-Q027|S005-Q028,S005-Q014|S005-Q019|S005-Q015|S005-Q022|S005-Q010,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024,S005-Q014|S005-Q019|S005-Q015|S005-Q022|S005-Q010|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q016|S005-Q017|S005-Q018|S005-Q020|S005-Q021|S005-Q023|S005-Q024,S005-Q020|S005-Q014|S005-Q022|S005-Q011|S005-Q016,S005-Q014|S005-Q019|S005-Q015|S005-Q022|S005-Q010|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q016|S005-Q017|S005-Q018|S005-Q020|S005-Q021|S005-Q023|S005-Q024,S005-Q025|S005-Q026|S005-Q027|S005-Q028|S005-Q014|S005-Q019|S005-Q015|S005-Q022|S005-Q010|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q011|S005-Q012|S005-Q013|S005-Q016|S005-Q017|S005-Q018|S005-Q020|S005-Q021|S005-Q023|S005-Q024,22.442100002081133,46b492b7-56d8-45f3-bcb2-bc8b9c3a36c7,,S005-Q026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q030,29,True,True,True,历史回溯,5,5,S005-Q025,S005-Q025提供五轮前关于【基于前面的收入和利润原数，近似利润率发生了什么变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,179.94619499950204,179.00269500387367,,,0,0,S005-Q027|S005-Q028|S005-Q029,S005-Q026|S005-Q024|S005-Q012|S005-Q014|S005-Q008,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024|S005-Q025|S005-Q026,S005-Q026|S005-Q024|S005-Q012|S005-Q014|S005-Q008|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025,S005-Q025|S005-Q026|S005-Q022|S005-Q012|S005-Q024,S005-Q026|S005-Q024|S005-Q012|S005-Q014|S005-Q008|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025,S005-Q027|S005-Q028|S005-Q029|S005-Q026|S005-Q024|S005-Q012|S005-Q014|S005-Q008|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025,61.44219799898565,aacdd84f-5f5d-49f7-b76e-55bc2146d3d7,,S005-Q027,0.0,0.0,0,0,0.0,1,3,0,0.0,0.0,0,0,0.0,1,5,0,1.0,0.038461538461538464,1,1,0.04,1,26,1,1.0,0.038461538461538464,1,1,0.038461538461538464,1,26,1,1.0,0.2,1,1,1.0,1,5,1,1.0,0.038461538461538464,1,1,0.038461538461538464,1,26,1,1.0,0.034482758620689655,1,1,0.034482758620689655,1,29,1
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q031,30,True,False,False,相邻承接,1,1,S005-Q030,S005-Q030提供当前问题所指向的前序结论或事实依据,,245.84419299208093,245.08159300603438,,,0,0,S005-Q027|S005-Q028|S005-Q029|S005-Q030,S005-Q007|S005-Q012|S005-Q026|S005-Q024|S005-Q008,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024|S005-Q025|S005-Q026,S005-Q007|S005-Q012|S005-Q026|S005-Q024|S005-Q008|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025,S005-Q013|S005-Q026|S005-Q020|S005-Q008|S005-Q006,S005-Q007|S005-Q012|S005-Q026|S005-Q024|S005-Q008|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025,S005-Q027|S005-Q028|S005-Q029|S005-Q030|S005-Q007|S005-Q012|S005-Q026|S005-Q024|S005-Q008|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025,68.95009799336549,f3887bf3-84d6-4f58-88e1-06761c567ac7,,S005-Q028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q032,31,True,True,True,历史回溯,5,5,S005-Q027,S005-Q027提供五轮前关于【如果把基期从2023年换成2024年，前面的盈利叙事会发生多大变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,191.51689499267377,190.8372949983459,,,0,0,S005-Q029|S005-Q030|S005-Q031,S005-Q012|S005-Q007|S005-Q014|S005-Q027|S005-Q010,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024|S005-Q025|S005-Q026|S005-Q027|S005-Q028,S005-Q012|S005-Q007|S005-Q014|S005-Q027|S005-Q010|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024|S005-Q025|S005-Q026|S005-Q028,S005-Q012|S005-Q020|S005-Q008|S005-Q026|S005-Q022,S005-Q012|S005-Q007|S005-Q014|S005-Q027|S005-Q010|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024|S005-Q025|S005-Q026|S005-Q028,S005-Q029|S005-Q030|S005-Q031|S005-Q012|S005-Q007|S005-Q014|S005-Q027|S005-Q010|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q011|S005-Q013|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024|S005-Q025|S005-Q026|S005-Q028,33.06019899901003,c66ff4a5-3919-4199-8d9c-bebb05537c58,,S005-Q029,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.25,1,5,1,1.0,0.03571428571428571,1,1,0.037037037037037035,1,28,1,1.0,0.03571428571428571,1,1,0.25,1,28,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.03571428571428571,1,1,0.25,1,28,1,1.0,0.03225806451612903,1,1,0.14285714285714285,1,31,1
S005_宁德时代_合规,S005_宁德时代_合规,S005-Q033,32,True,False,False,相邻承接,1,1,S005-Q032,S005-Q032提供当前问题所指向的前序结论或事实依据,,286.0380920028547,285.2398919931147,,,0,0,S005-Q029|S005-Q030|S005-Q031|S005-Q032,S005-Q012|S005-Q007|S005-Q028|S005-Q016|S005-Q024,S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q007|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q012|S005-Q013|S005-Q014|S005-Q015|S005-Q016|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q024|S005-Q025|S005-Q026|S005-Q027|S005-Q028,S005-Q012|S005-Q007|S005-Q028|S005-Q016|S005-Q024|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q014|S005-Q015|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025|S005-Q026|S005-Q027,S005-Q008|S005-Q015|S005-Q003|S005-Q016|S005-Q007,S005-Q012|S005-Q007|S005-Q028|S005-Q016|S005-Q024|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q014|S005-Q015|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025|S005-Q026|S005-Q027,S005-Q029|S005-Q030|S005-Q031|S005-Q032|S005-Q012|S005-Q007|S005-Q028|S005-Q016|S005-Q024|S005-Q001|S005-Q002|S005-Q003|S005-Q004|S005-Q005|S005-Q006|S005-Q008|S005-Q009|S005-Q010|S005-Q011|S005-Q013|S005-Q014|S005-Q015|S005-Q017|S005-Q018|S005-Q019|S005-Q020|S005-Q021|S005-Q022|S005-Q023|S005-Q025|S005-Q026|S005-Q027,70.05169900367036,2d2cc124-325c-459c-9ce3-471aafd4b2df,,S005-Q030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
