session_id,source_turn_id,page_id,Add Prompt,summary_chars,summary_tokens,summary_tokens_kept,summary_truncated,keywords_count,keywords_tokens,keywords_tokens_kept,keywords_truncation_status,raw_page_tokens_including_special,page_truncated
S001,S001-Q012,34fa3574-894f-575c-b9b0-0a183473746e,当前前后文 Prompt（主要基线）,645,526,510,True,6,31,0,FULLY_TRUNCATED,559,True
S001,S001-Q013,7c06f308-8022-5f54-a63c-ab30458f4115,当前前后文 Prompt（主要基线）,470,390,390,False,7,36,36,FULLY_KEPT,428,False
S001,S001-Q014,289ba3d6-8b24-5c77-8df9-7af211ee1007,当前前后文 Prompt（主要基线）,678,559,510,True,7,39,0,FULLY_TRUNCATED,600,True
S001,S001-Q015,f1228bac-12d1-520f-9787-52a8cdcd49db,当前前后文 Prompt（主要基线）,655,536,510,True,7,39,0,FULLY_TRUNCATED,577,True
S001,S001-Q016,2ec87be4-468b-5498-889b-13f43f4ee222,当前前后文 Prompt（主要基线）,673,554,510,True,8,41,0,FULLY_TRUNCATED,597,True
S001,S001-Q017,71a788a3-0077-5908-a7f4-d02349fd6e1c,当前前后文 Prompt（主要基线）,743,616,510,True,8,41,0,FULLY_TRUNCATED,659,True
S001,S001-Q018,55e7e466-3b1c-5014-85fc-2a14618ce254,当前前后文 Prompt（主要基线）,621,512,510,True,7,38,0,FULLY_TRUNCATED,552,True
S001,S001-Q019,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,当前前后文 Prompt（主要基线）,672,553,510,True,7,38,0,FULLY_TRUNCATED,593,True
S001,S001-Q020,77cecfad-195f-539e-b105-acf49d23a9c6,当前前后文 Prompt（主要基线）,685,566,510,True,7,36,0,FULLY_TRUNCATED,604,True
S001,S001-Q021,28a3b6de-dd4b-5bf8-919e-169ce12b1349,当前前后文 Prompt（主要基线）,682,563,510,True,7,37,0,FULLY_TRUNCATED,602,True
S001,S001-Q022,44777fdf-abd5-5570-b0aa-8e3f1cb44000,当前前后文 Prompt（主要基线）,673,549,510,True,7,39,0,FULLY_TRUNCATED,590,True
S001,S001-Q023,d5c03971-3795-5256-a75f-b3921d61a92d,当前前后文 Prompt（主要基线）,661,547,510,True,7,39,0,FULLY_TRUNCATED,588,True
S001,S001-Q024,204ccd02-0a09-5bee-9d12-d6469c1688e8,当前前后文 Prompt（主要基线）,672,553,510,True,7,41,0,FULLY_TRUNCATED,596,True
S001,S001-Q025,33eb4d66-a4c5-5429-b3bd-48948bb5d443,当前前后文 Prompt（主要基线）,677,555,510,True,8,41,0,FULLY_TRUNCATED,598,True
S001,S001-Q026,812b1a36-c36b-58cb-882e-3759ed7c7c58,当前前后文 Prompt（主要基线）,670,551,510,True,8,42,0,FULLY_TRUNCATED,595,True
S001,S001-Q027,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,当前前后文 Prompt（主要基线）,669,553,510,True,8,45,0,FULLY_TRUNCATED,600,True
S001,S001-Q028,fb76b32a-859d-5228-b170-550c026c1646,当前前后文 Prompt（主要基线）,649,535,510,True,7,34,0,FULLY_TRUNCATED,571,True
S001,S001-Q029,b4497adc-7393-57c0-8917-ce3372fbd151,当前前后文 Prompt（主要基线）,674,555,510,True,7,38,0,FULLY_TRUNCATED,595,True
S001,S001-Q030,6f47beb6-9be8-5a58-be8b-a77a9bbffd9a,当前前后文 Prompt（主要基线）,654,540,510,True,7,36,0,FULLY_TRUNCATED,578,True
S001,S001-Q031,3b7f143a-e38f-5d11-9219-ef3c808f775a,当前前后文 Prompt（主要基线）,664,545,510,True,7,37,0,FULLY_TRUNCATED,584,True
S001,S001-Q032,c107828c-a741-55f6-8e0c-446cfbdba215,当前前后文 Prompt（主要基线）,537,445,445,False,7,36,36,FULLY_KEPT,483,False
S001,S001-Q033,adb63a6d-b7bd-5396-8e59-1cb9403d2c73,当前前后文 Prompt（主要基线）,616,524,510,True,8,43,0,FULLY_TRUNCATED,569,True
S001,S001-Q034,32b5d492-2df9-5ed9-ac46-caca5c87097c,当前前后文 Prompt（主要基线）,516,433,433,False,8,43,43,FULLY_KEPT,478,False
S001,S001-Q035,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,当前前后文 Prompt（主要基线）,474,401,401,False,8,44,44,FULLY_KEPT,447,False
S001,S001-Q036,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,当前前后文 Prompt（主要基线）,439,360,360,False,8,41,41,FULLY_KEPT,403,False
S001,S001-Q037,ec485c25-9d3b-5229-9578-6632bd7bacad,当前前后文 Prompt（主要基线）,483,403,403,False,8,41,41,FULLY_KEPT,446,False
S001,S001-Q038,5fcaa70b-2b7a-509b-bb78-82c6345a84eb,当前前后文 Prompt（主要基线）,479,406,406,False,8,45,45,FULLY_KEPT,453,False
S001,S001-Q039,e2db6251-93c2-54d2-b811-75ba0665e53c,当前前后文 Prompt（主要基线）,507,434,434,False,8,48,48,FULLY_KEPT,484,False
S001,S001-Q040,4054aab2-0aa7-5019-b341-077265511add,当前前后文 Prompt（主要基线）,660,541,510,True,8,43,0,FULLY_TRUNCATED,586,True
S001,S001-Q041,dd3a6ec2-247a-56ab-b2c6-395632758f90,当前前后文 Prompt（主要基线）,439,369,369,False,8,44,44,FULLY_KEPT,415,False
S001,S001-Q042,7b17127a-2e14-5b97-afa8-efd13a4368fd,当前前后文 Prompt（主要基线）,503,430,430,False,8,45,45,FULLY_KEPT,477,False
S001,S001-Q043,de592e81-e050-536b-8909-32866c85f6c2,当前前后文 Prompt（主要基线）,509,436,436,False,8,45,45,FULLY_KEPT,483,False
S001,S001-Q044,989a0de5-bebd-56a4-97a0-84ff3f9ae051,当前前后文 Prompt（主要基线）,484,414,414,False,8,44,44,FULLY_KEPT,460,False
S001,S001-Q045,dc5bd854-533a-501d-bb9c-f3d1b7c06fde,当前前后文 Prompt（主要基线）,654,548,510,True,8,46,0,FULLY_TRUNCATED,596,True
S001,S001-Q046,cf78bbdc-fc14-56f3-b099-3b40129e0af9,当前前后文 Prompt（主要基线）,501,428,428,False,8,46,46,FULLY_KEPT,476,False
S001,S001-Q047,9f8ff8ed-0916-5409-aa52-750fa5f30a1c,当前前后文 Prompt（主要基线）,529,448,448,False,8,46,46,FULLY_KEPT,496,False
S002,S002-Q001,f70d87dd-c4b9-59de-a761-869308b1818b,当前前后文 Prompt（主要基线）,451,370,370,False,8,43,43,FULLY_KEPT,415,False
S002,S002-Q002,ceb187fe-1602-54a0-9ed7-224c7816f53e,当前前后文 Prompt（主要基线）,560,449,449,False,8,45,45,FULLY_KEPT,496,False
S002,S002-Q003,5d1eccd0-c642-585e-9c32-5450ef208a4b,当前前后文 Prompt（主要基线）,483,401,401,False,8,41,41,FULLY_KEPT,444,False
S002,S002-Q004,37f703bf-173c-56df-b339-f52774261c6e,当前前后文 Prompt（主要基线）,466,387,387,False,8,47,47,FULLY_KEPT,436,False
S002,S002-Q005,4061a539-8cec-524a-9a35-60f71e908abb,当前前后文 Prompt（主要基线）,541,425,425,False,8,42,42,FULLY_KEPT,469,False
S002,S002-Q006,a6c0000c-f234-59a1-b6e5-1283680d9b77,当前前后文 Prompt（主要基线）,550,439,439,False,8,46,46,FULLY_KEPT,487,False
S002,S002-Q007,03c3981b-3b09-56ca-a545-043c8ff0d240,当前前后文 Prompt（主要基线）,542,431,431,False,8,46,46,FULLY_KEPT,479,False
S002,S002-Q008,37d568b0-90c6-5481-b7d9-e0101fd95e52,当前前后文 Prompt（主要基线）,587,476,476,False,8,45,34,PARTIALLY_TRUNCATED,523,True
S002,S002-Q009,ffe3f8c5-2f7a-5645-ac8f-b41d05a11638,当前前后文 Prompt（主要基线）,429,354,354,False,8,45,45,FULLY_KEPT,401,False
S002,S002-Q010,6b4b9646-98e5-5584-bb4f-cc3b2b4e51d0,当前前后文 Prompt（主要基线）,557,446,446,False,8,48,48,FULLY_KEPT,496,False
S002,S002-Q011,6e877c55-d5b4-5992-9e95-5c482212a7c9,当前前后文 Prompt（主要基线）,522,411,411,False,8,45,45,FULLY_KEPT,458,False
S002,S002-Q012,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,当前前后文 Prompt（主要基线）,541,430,430,False,8,45,45,FULLY_KEPT,477,False
S002,S002-Q013,1489a6a2-1be1-5d95-99ec-ac3f42b06c35,当前前后文 Prompt（主要基线）,535,429,429,False,8,47,47,FULLY_KEPT,478,False
S002,S002-Q014,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,当前前后文 Prompt（主要基线）,428,343,343,False,7,39,39,FULLY_KEPT,384,False
S002,S002-Q015,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,当前前后文 Prompt（主要基线）,425,345,345,False,7,39,39,FULLY_KEPT,386,False
S002,S002-Q016,8abb5364-9164-5a46-826a-a0fde69d88a8,当前前后文 Prompt（主要基线）,566,460,460,False,8,45,45,FULLY_KEPT,507,False
S002,S002-Q017,0c762a14-8087-5bb0-a22d-c86667c2dabe,当前前后文 Prompt（主要基线）,595,484,484,False,8,45,26,PARTIALLY_TRUNCATED,531,True
S002,S002-Q018,b304ab57-b911-5070-88ba-fca4f39a37e8,当前前后文 Prompt（主要基线）,634,523,510,True,8,48,0,FULLY_TRUNCATED,573,True
S002,S002-Q019,e64218f2-62ce-555a-ba53-f3fd1214e0f7,当前前后文 Prompt（主要基线）,634,526,510,True,8,44,0,FULLY_TRUNCATED,572,True
S002,S002-Q020,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,当前前后文 Prompt（主要基线）,599,488,488,False,8,45,22,PARTIALLY_TRUNCATED,535,True
S002,S002-Q021,c8f4e926-30e6-5f69-bf75-7901bee08448,当前前后文 Prompt（主要基线）,580,466,466,False,8,47,44,PARTIALLY_TRUNCATED,515,True
S002,S002-Q022,42756865-0f8f-5dcc-a050-6ecec5b828ce,当前前后文 Prompt（主要基线）,453,370,370,False,8,43,43,FULLY_KEPT,415,False
S002,S002-Q023,79860bb6-6010-5ca0-ac81-f4327e2bff44,当前前后文 Prompt（主要基线）,424,346,346,False,8,45,45,FULLY_KEPT,393,False
S002,S002-Q024,6d98ca26-e346-5273-b057-bb7822359930,当前前后文 Prompt（主要基线）,598,492,492,False,8,48,18,PARTIALLY_TRUNCATED,542,True
S002,S002-Q025,50ece86f-0b7d-5180-8833-108f08b16aa0,当前前后文 Prompt（主要基线）,435,352,352,False,8,46,46,FULLY_KEPT,400,False
S002,S002-Q026,9f1aca79-05a4-5e05-95d1-2323f4c68ed6,当前前后文 Prompt（主要基线）,590,481,481,False,8,45,29,PARTIALLY_TRUNCATED,528,True
S002,S002-Q027,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,当前前后文 Prompt（主要基线）,422,338,338,False,8,45,45,FULLY_KEPT,385,False
S002,S002-Q028,9316db54-3f72-5cdc-a8fb-417c4891e307,当前前后文 Prompt（主要基线）,599,488,488,False,8,43,22,PARTIALLY_TRUNCATED,533,True
S002,S002-Q029,893b3ae9-1f94-5436-8c6d-54e200693867,当前前后文 Prompt（主要基线）,632,521,510,True,8,43,0,FULLY_TRUNCATED,566,True
S002,S002-Q030,5d1129e6-fe0c-54c2-8a45-a5291b9d4e53,当前前后文 Prompt（主要基线）,593,482,482,False,8,42,28,PARTIALLY_TRUNCATED,526,True
S002,S002-Q031,a8e549ea-cc7d-5afb-b7c2-2c0086eedcd9,当前前后文 Prompt（主要基线）,635,524,510,True,8,45,0,FULLY_TRUNCATED,571,True
S002,S002-Q032,78a623b8-bff9-5b45-b990-24d74e714f9b,当前前后文 Prompt（主要基线）,409,332,332,False,7,40,40,FULLY_KEPT,374,False
S002,S002-Q033,566e5d08-995e-5a35-9566-2770b6024b5a,当前前后文 Prompt（主要基线）,630,523,510,True,8,47,0,FULLY_TRUNCATED,572,True
S002,S002-Q034,57b8caa3-b46e-50f2-a65a-bb244543b1c3,当前前后文 Prompt（主要基线）,702,581,510,True,8,50,0,FULLY_TRUNCATED,633,True
S002,S002-Q035,53002bea-e9ad-5d96-83a5-03522979913a,当前前后文 Prompt（主要基线）,756,623,510,True,8,45,0,FULLY_TRUNCATED,670,True
S002,S002-Q036,5c22c135-b86e-56a3-83eb-7484d1183dca,当前前后文 Prompt（主要基线）,735,613,510,True,8,45,0,FULLY_TRUNCATED,660,True
S002,S002-Q037,087338a6-fe85-5c9e-9ce5-15a213fa760e,当前前后文 Prompt（主要基线）,645,532,510,True,8,43,0,FULLY_TRUNCATED,577,True
S002,S002-Q038,e2b1c04d-b6eb-5b03-8271-58604d4e20d3,当前前后文 Prompt（主要基线）,675,564,510,True,8,45,0,FULLY_TRUNCATED,611,True
S002,S002-Q039,0f36d25b-9079-50b7-8631-6c59c16d905b,当前前后文 Prompt（主要基线）,723,606,510,True,8,45,0,FULLY_TRUNCATED,653,True
S002,S002-Q040,647fce0c-6320-5a98-819d-50dff3300582,当前前后文 Prompt（主要基线）,620,514,510,True,8,42,0,FULLY_TRUNCATED,558,True
S002,S002-Q041,a640b50d-59f1-5355-8579-dc5aea979edb,当前前后文 Prompt（主要基线）,484,407,407,False,7,39,39,FULLY_KEPT,448,False
S002,S002-Q042,2dfdba20-c49c-5149-9993-09aa190738c7,当前前后文 Prompt（主要基线）,518,441,441,False,8,43,43,FULLY_KEPT,486,False
S002,S002-Q043,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,当前前后文 Prompt（主要基线）,565,483,483,False,8,44,27,PARTIALLY_TRUNCATED,529,True
S002,S002-Q044,36301016-21e0-53b6-967a-92affd6e0d68,当前前后文 Prompt（主要基线）,702,586,510,True,8,42,0,FULLY_TRUNCATED,630,True
S002,S002-Q045,d728a292-3080-5624-89ff-d8e05d09e8ca,当前前后文 Prompt（主要基线）,711,590,510,True,8,44,0,FULLY_TRUNCATED,636,True
S002,S002-Q046,03cfc256-5474-5a94-b3bd-8ae0e1468cfd,当前前后文 Prompt（主要基线）,774,645,510,True,8,45,0,FULLY_TRUNCATED,692,True
S002,S002-Q047,861902a4-c7d1-5058-ac04-5824babf2b61,当前前后文 Prompt（主要基线）,724,603,510,True,8,45,0,FULLY_TRUNCATED,650,True
S002,S002-Q048,a56a2b47-0045-5d3d-952d-ef79edf44e4a,当前前后文 Prompt（主要基线）,748,627,510,True,8,44,0,FULLY_TRUNCATED,673,True
S002,S002-Q049,8dcae915-8670-5f3e-802c-be0b10d761fa,当前前后文 Prompt（主要基线）,563,485,485,False,7,41,25,PARTIALLY_TRUNCATED,528,True
S002,S002-Q050,e40ec65e-2907-515a-b1dd-3bec39109106,当前前后文 Prompt（主要基线）,731,610,510,True,8,43,0,FULLY_TRUNCATED,655,True
S002,S002-Q051,2e583969-bc65-5074-a7fe-0424438cd092,当前前后文 Prompt（主要基线）,645,541,510,True,8,44,0,FULLY_TRUNCATED,587,True
S002,S002-Q052,08071793-33f2-5c8e-835a-34f1835a0973,当前前后文 Prompt（主要基线）,713,592,510,True,8,44,0,FULLY_TRUNCATED,638,True
S002,S002-Q053,a2f4bee5-f836-545e-8197-d79f3f2d284c,当前前后文 Prompt（主要基线）,699,583,510,True,8,43,0,FULLY_TRUNCATED,628,True
S002,S002-Q054,5490b9a4-3ee1-5d2c-913f-1fb3ae921f10,当前前后文 Prompt（主要基线）,694,578,510,True,8,44,0,FULLY_TRUNCATED,624,True
S002,S002-Q055,d04ea023-63be-523c-b994-bdc3c3fd0ae4,当前前后文 Prompt（主要基线）,710,592,510,True,8,46,0,FULLY_TRUNCATED,640,True
S002,S002-Q056,166328f1-a89c-5b18-8a53-02ac909e0849,当前前后文 Prompt（主要基线）,560,478,478,False,8,45,32,PARTIALLY_TRUNCATED,525,True
S002,S002-Q057,3549589e-05fe-5631-9385-5379f8dd4396,当前前后文 Prompt（主要基线）,570,488,488,False,7,37,22,PARTIALLY_TRUNCATED,527,True
S002,S002-Q058,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,当前前后文 Prompt（主要基线）,729,613,510,True,8,41,0,FULLY_TRUNCATED,656,True
S002,S002-Q059,f176798e-99a6-575c-b7a4-f45d3d408206,当前前后文 Prompt（主要基线）,548,463,463,False,8,46,46,FULLY_KEPT,511,False
S002,S002-Q060,90f899e0-16f7-540e-9302-625439620445,当前前后文 Prompt（主要基线）,550,468,468,False,7,39,39,FULLY_KEPT,509,False
S002,S002-Q061,94326378-5fde-5bb5-85fb-a77991b3ac6c,当前前后文 Prompt（主要基线）,572,490,490,False,7,39,20,PARTIALLY_TRUNCATED,531,True
S002,S002-Q062,323c7c4f-02b6-5801-9c72-3623423fb3c6,当前前后文 Prompt（主要基线）,554,469,469,False,7,39,39,FULLY_KEPT,510,False
S002,S002-Q063,235cb91c-034a-5c73-9bd4-32f5b41e13d7,当前前后文 Prompt（主要基线）,539,454,454,False,7,39,39,FULLY_KEPT,495,False
S002,S002-Q064,95dce1c8-76eb-5c10-b622-b77e03c00526,当前前后文 Prompt（主要基线）,572,486,486,False,7,39,24,PARTIALLY_TRUNCATED,527,True
S002,S002-Q065,9f5d73d5-494c-575c-aba9-157919723349,当前前后文 Prompt（主要基线）,531,449,449,False,7,39,39,FULLY_KEPT,490,False
S002,S002-Q066,9a8b3ff4-8cf9-50ac-af2f-678281152fda,当前前后文 Prompt（主要基线）,735,614,510,True,8,45,0,FULLY_TRUNCATED,661,True
S002,S002-Q067,6c3ee9bb-44fd-58de-b46f-7a5cf21d7d48,当前前后文 Prompt（主要基线）,500,425,425,False,8,44,44,FULLY_KEPT,471,False
S002,S002-Q068,e1d7ccc6-3641-51f9-9153-f81df340dffc,当前前后文 Prompt（主要基线）,544,460,460,False,7,40,40,FULLY_KEPT,502,False
S002,S002-Q069,34c298d0-573d-5bb7-860c-2b5d53e5198e,当前前后文 Prompt（主要基线）,491,412,412,False,7,39,39,FULLY_KEPT,453,False
S002,S002-Q070,b028245b-2874-5422-8987-0fb8f15a1c45,当前前后文 Prompt（主要基线）,693,575,510,True,8,45,0,FULLY_TRUNCATED,622,True
S003,S003-Q001,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,当前前后文 Prompt（主要基线）,751,592,510,True,8,43,0,FULLY_TRUNCATED,637,True
S003,S003-Q002,3039ff9a-80a9-534e-bac6-7b97cc24a926,当前前后文 Prompt（主要基线）,774,615,510,True,7,39,0,FULLY_TRUNCATED,656,True
S003,S003-Q003,54c53e7a-2b68-5849-a196-571fccaa0ac3,当前前后文 Prompt（主要基线）,824,651,510,True,8,44,0,FULLY_TRUNCATED,697,True
S003,S003-Q004,ff050426-ccc1-5faa-8b70-2b3eedf5209b,当前前后文 Prompt（主要基线）,752,598,510,True,8,47,0,FULLY_TRUNCATED,647,True
S003,S003-Q005,60bc0fda-17d1-5475-9f92-6434dee83888,当前前后文 Prompt（主要基线）,780,610,510,True,7,40,0,FULLY_TRUNCATED,652,True
S003,S003-Q006,914dcda3-55d6-504a-9159-f6f54938f31f,当前前后文 Prompt（主要基线）,796,634,510,True,8,44,0,FULLY_TRUNCATED,680,True
S003,S003-Q007,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,当前前后文 Prompt（主要基线）,460,369,369,False,8,46,46,FULLY_KEPT,417,False
S003,S003-Q008,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,当前前后文 Prompt（主要基线）,704,568,510,True,8,46,0,FULLY_TRUNCATED,616,True
S003,S003-Q009,6acea1bf-012f-53f4-bac8-545da6e86a3e,当前前后文 Prompt（主要基线）,618,495,495,False,8,44,15,PARTIALLY_TRUNCATED,541,True
S003,S003-Q010,49d340b2-23e8-5b2c-abec-13dbe4b21de7,当前前后文 Prompt（主要基线）,760,606,510,True,8,44,0,FULLY_TRUNCATED,652,True
S003,S003-Q011,3446dbc5-5d91-5f49-a1fe-1d68979506a4,当前前后文 Prompt（主要基线）,516,411,411,False,8,43,43,FULLY_KEPT,456,False
S003,S003-Q012,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,当前前后文 Prompt（主要基线）,475,391,391,False,8,44,44,FULLY_KEPT,437,False
S003,S003-Q013,3bd00881-7f00-5756-9420-0d2f71ecdc25,当前前后文 Prompt（主要基线）,578,480,480,False,8,45,30,PARTIALLY_TRUNCATED,527,True
S003,S003-Q014,cee54426-e3ab-5ae2-aaab-81de729e05f3,当前前后文 Prompt（主要基线）,567,463,463,False,8,45,45,FULLY_KEPT,510,False
S003,S003-Q015,1b59ffe6-5fba-511e-b39a-6529e998d6ca,当前前后文 Prompt（主要基线）,770,616,510,True,8,45,0,FULLY_TRUNCATED,663,True
S003,S003-Q016,25fd6ff3-e933-563b-baa2-5722e21d26fc,当前前后文 Prompt（主要基线）,501,412,412,False,8,42,42,FULLY_KEPT,456,False
S003,S003-Q017,c2e23686-4871-5c9c-952e-5ac662b6d9bb,当前前后文 Prompt（主要基线）,487,403,403,False,8,49,49,FULLY_KEPT,454,False
S003,S003-Q018,bd6d22da-10ea-5784-b308-d3f5d1f57469,当前前后文 Prompt（主要基线）,475,396,396,False,8,47,47,FULLY_KEPT,445,False
S003,S003-Q019,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,当前前后文 Prompt（主要基线）,491,411,411,False,8,43,43,FULLY_KEPT,456,False
S003,S003-Q020,8319fad1-425d-545c-8ef3-4df0fdc3b11d,当前前后文 Prompt（主要基线）,491,410,410,False,8,44,44,FULLY_KEPT,456,False
S003,S003-Q021,78d45bb9-9e17-532c-ac94-a233f3897490,当前前后文 Prompt（主要基线）,633,525,510,True,8,45,0,FULLY_TRUNCATED,572,True
S003,S003-Q022,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,当前前后文 Prompt（主要基线）,515,427,427,False,8,43,43,FULLY_KEPT,472,False
S003,S003-Q023,c96d749e-7c02-5289-ab48-fd03586dd5b1,当前前后文 Prompt（主要基线）,497,406,406,False,8,51,51,FULLY_KEPT,459,False
S003,S003-Q024,f72f3149-1377-5599-b08d-64731562b90f,当前前后文 Prompt（主要基线）,607,513,510,True,8,54,0,FULLY_TRUNCATED,569,True
S003,S003-Q025,2013e8e4-8edb-5c7a-9104-a9e3d152b49c,当前前后文 Prompt（主要基线）,463,372,372,False,8,47,47,FULLY_KEPT,421,False
S003,S003-Q026,cdb5dd69-63b7-55e7-a4a0-85d8028c468c,当前前后文 Prompt（主要基线）,542,436,436,False,8,48,48,FULLY_KEPT,486,False
S003,S003-Q027,4ed05884-3478-5a91-a63f-3067fd41956d,当前前后文 Prompt（主要基线）,792,633,510,True,8,42,0,FULLY_TRUNCATED,677,True
S003,S003-Q028,7a6c2c70-6d05-5a6d-9a53-32d92efee826,当前前后文 Prompt（主要基线）,442,360,360,False,8,40,40,FULLY_KEPT,402,False
S003,S003-Q029,1b535a84-9ae4-50ee-bbda-1d7ba186183e,当前前后文 Prompt（主要基线）,489,400,400,False,7,42,42,FULLY_KEPT,444,False
S003,S003-Q030,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,当前前后文 Prompt（主要基线）,509,425,425,False,8,45,45,FULLY_KEPT,472,False
S003,S003-Q031,3feeb57b-680f-5621-a81f-e1d1879ae37d,当前前后文 Prompt（主要基线）,494,403,403,False,8,44,44,FULLY_KEPT,449,False
S003,S003-Q032,c94687e6-820c-5c03-a774-40d03e0f70be,当前前后文 Prompt（主要基线）,508,417,417,False,8,42,42,FULLY_KEPT,461,False
S003,S003-Q033,05e85ae0-3d1a-5b35-8b21-33024859d641,当前前后文 Prompt（主要基线）,485,399,399,False,8,41,41,FULLY_KEPT,442,False
S003,S003-Q034,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,当前前后文 Prompt（主要基线）,698,574,510,True,8,44,0,FULLY_TRUNCATED,620,True
S003,S003-Q035,e8774fb1-5e27-5d8f-8399-9a697a3030b4,当前前后文 Prompt（主要基线）,597,486,486,False,8,45,24,PARTIALLY_TRUNCATED,533,True
S003,S003-Q036,82bf5c46-13d0-5fb7-9826-308047a68fc7,当前前后文 Prompt（主要基线）,473,392,392,False,8,44,44,FULLY_KEPT,438,False
S003,S003-Q037,cd287a69-0373-5edb-a16a-81be12c7a77e,当前前后文 Prompt（主要基线）,489,403,403,False,8,40,40,FULLY_KEPT,445,False
S003,S003-Q038,a66c00f0-adb2-544a-954c-97b7393168b0,当前前后文 Prompt（主要基线）,509,421,421,False,7,39,39,FULLY_KEPT,462,False
S003,S003-Q039,de8457cd-4b07-5775-9f5e-95f5d65583a0,当前前后文 Prompt（主要基线）,510,417,417,False,8,41,41,FULLY_KEPT,460,False
S003,S003-Q040,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,当前前后文 Prompt（主要基线）,480,398,398,False,8,42,42,FULLY_KEPT,442,False
S003,S003-Q041,a6b0b3ff-1196-57db-b387-1d0385fdf04f,当前前后文 Prompt（主要基线）,478,384,384,False,7,42,42,FULLY_KEPT,428,False
S003,S003-Q042,b304bcc8-8a96-5f89-a945-3cef8078b106,当前前后文 Prompt（主要基线）,511,425,425,False,8,46,46,FULLY_KEPT,473,False
S003,S003-Q043,2316a391-e779-530b-ac2f-055182347d32,当前前后文 Prompt（主要基线）,787,631,510,True,8,42,0,FULLY_TRUNCATED,675,True
S003,S003-Q044,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,当前前后文 Prompt（主要基线）,472,387,387,False,8,46,46,FULLY_KEPT,435,False
S003,S003-Q045,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,当前前后文 Prompt（主要基线）,780,624,510,True,8,43,0,FULLY_TRUNCATED,669,True
S003,S003-Q046,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,当前前后文 Prompt（主要基线）,486,404,404,False,8,42,42,FULLY_KEPT,448,False
S003,S003-Q047,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,当前前后文 Prompt（主要基线）,487,398,398,False,8,49,49,FULLY_KEPT,449,False
S003,S003-Q048,b00efb33-3321-5736-b5b5-c41450d53202,当前前后文 Prompt（主要基线）,497,416,416,False,8,49,49,FULLY_KEPT,467,False
S003,S003-Q049,52504bc2-69f1-5f7b-a827-97850ce991f6,当前前后文 Prompt（主要基线）,479,397,397,False,8,43,43,FULLY_KEPT,442,False
S003,S003-Q050,59d896c1-0734-53cf-821a-5728dd5fe548,当前前后文 Prompt（主要基线）,505,422,422,False,8,44,44,FULLY_KEPT,468,False
S003,S003-Q051,9409734e-8235-5011-8c1a-60ed15ad9024,当前前后文 Prompt（主要基线）,491,408,408,False,8,43,43,FULLY_KEPT,453,False
S003,S003-Q052,cb9da70d-c361-5f9e-9f13-d40731425363,当前前后文 Prompt（主要基线）,480,398,398,False,8,43,43,FULLY_KEPT,443,False
S003,S003-Q053,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,当前前后文 Prompt（主要基线）,467,378,378,False,8,47,47,FULLY_KEPT,427,False
S003,S003-Q054,00e95e1e-ea70-50c3-b519-57b34f70bf65,当前前后文 Prompt（主要基线）,500,410,410,False,8,47,47,FULLY_KEPT,459,False
S003,S003-Q055,cfed691e-e124-5684-bec0-0e8c33869733,当前前后文 Prompt（主要基线）,491,409,409,False,8,43,43,FULLY_KEPT,454,False
S003,S003-Q056,3e1cec0a-77e2-5463-865e-1f49b78e966c,当前前后文 Prompt（主要基线）,495,412,412,False,7,39,39,FULLY_KEPT,453,False
S003,S003-Q057,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,当前前后文 Prompt（主要基线）,486,398,398,False,8,44,44,FULLY_KEPT,444,False
S003,S003-Q058,ad470150-cd72-5d94-9d96-467573c4b92b,当前前后文 Prompt（主要基线）,484,402,402,False,8,44,44,FULLY_KEPT,448,False
S003,S003-Q059,6f9e1be3-446d-5862-81d1-54c475413106,当前前后文 Prompt（主要基线）,496,407,407,False,7,42,42,FULLY_KEPT,451,False
