Config,session_id,query_id,page_id,source_turn_id,is_gold,dense_rank,hybrid_rank,raw_bm25_score,normalized_bm25_score,hybrid_final_score,shared_tokens
H0,S003,S003-Q039,54c53e7a-2b68-5849-a196-571fccaa0ac3,S003-Q003,False,23,1,14.470542907714844,0.7747398700333097,0.6801657719421614,"[""2023"", ""2025"", ""上升"", ""不要"", ""两个"", ""反证"", ""只"", ""和"", ""年"", ""归母"", ""总资产"", ""或"", ""比较"", ""的"", ""端点"", ""股东权益"", ""连续""]"
H0,S003,S003-Q039,78d45bb9-9e17-532c-ac94-a233f3897490,S003-Q021,False,8,2,13.667353630065918,0.6971318112750053,0.6686621301839352,"[""2023"", ""2025"", ""上升"", ""不要"", ""两个"", ""反证"", ""只"", ""和"", ""年"", ""归母"", ""或"", ""比较"", ""端点"", ""连续""]"
H0,S003,S003-Q039,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,False,7,4,6.682824611663818,0.06546168027533357,0.35462041943377887,"[""2023"", ""2025"", ""上升"", ""反证"", ""呈"", ""和"", ""年"", ""归母"", ""总资产"", ""或"", ""的"", ""连续"", ""需要""]"
H0,S003,S003-Q039,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,False,18,3,8.091455459594727,0.12408825735074412,0.3662016241740293,"[""2023"", ""2025"", ""上升"", ""和"", ""年"", ""归母"", ""总资产"", ""或"", ""结合"", ""股东权益"", ""表述"", ""连续""]"
H0,S003,S003-Q042,3039ff9a-80a9-534e-bac6-7b97cc24a926,S003-Q002,False,11,2,10.961512565612793,0.37302909489969877,0.4494373708789571,"[""三年"", ""单位"", ""口径"", ""年报"", ""或"", ""明确"", ""是否"", ""来源"", ""比较"", ""确认""]"
H0,S003,S003-Q042,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,False,36,4,9.503597259521484,0.2230116455299581,0.3414728804699046,"[""单位"", ""原数"", ""年报"", ""或"", ""明确"", ""来源"", ""计算结果""]"
H0,S003,S003-Q042,f72f3149-1377-5599-b08d-64731562b90f,S003-Q024,False,13,1,11.994938850402832,0.4993673566379646,0.5096804203290989,"[""单位"", ""原数"", ""哪些"", ""年报"", ""或"", ""明确"", ""是"", ""来源"", ""计算结果""]"
H0,S003,S003-Q044,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,False,25,2,8.936237335205078,0.17771859113914476,0.33342898460498804,"[""2024"", ""中间"", ""也"", ""保留"", ""年"", ""支持"", ""点"", ""的"", ""证据""]"
H0,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,True,15,1,9.214165687561035,0.19894245781506387,0.3530142482022707,"[""2024"", ""三层"", ""中"", ""中间"", ""事实"", ""保留"", ""年"", ""点"", ""的"", ""证据"", ""超过""]"
H0,S003,S003-Q049,2013e8e4-8edb-5c7a-9104-a9e3d152b49c,S003-Q025,False,10,4,8.832566261291504,0.17026972660963677,0.3570545310256131,"[""三年"", ""下降"", ""具体"", ""净额"", ""原因"", ""披露"", ""活动"", ""点"", ""现金流"", ""经营"", ""结论"", ""而"", ""连续"", ""风险""]"
H0,S003,S003-Q049,3bd00881-7f00-5756-9420-0d2f71ecdc25,S003-Q013,False,15,2,10.099808692932129,0.2788655856856395,0.4022115220431829,"[""三年"", ""依据"", ""具体"", ""再"", ""原因"", ""披露"", ""的"", ""经营"", ""结论"", ""说明"", ""连续"", ""风险""]"
H0,S003,S003-Q049,3feeb57b-680f-5621-a81f-e1d1879ae37d,S003-Q031,False,36,3,10.484105110168457,0.3190920639216306,0.3847744757026137,"[""三年"", ""依据"", ""具体"", ""再"", ""原因"", ""披露"", ""点"", ""的"", ""经营"", ""结论"", ""说明"", ""连续"", ""风险""]"
H0,S003,S003-Q049,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,False,13,5,8.86678695678711,0.17270069714926814,0.3534124761648135,"[""三年"", ""下降"", ""具体"", ""净额"", ""原因"", ""披露"", ""活动"", ""点"", ""现金流"", ""的"", ""经营"", ""结论"", ""而"", ""连续"", ""风险""]"
H0,S003,S003-Q052,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,False,9,5,11.647904396057129,0.45610136954566305,0.5281287191737715,"[""上升"", ""不"", ""与"", ""修订"", ""先升后"", ""冲突"", ""净利润"", ""判断"", ""口径"", ""在"", ""归母"", ""指出"", ""收入"", ""是"", ""的"", ""结论"", ""营业"", ""还是"", ""连续"", ""降""]"
H0,S003,S003-Q052,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,S003-Q047,False,6,2,12.610991477966309,0.575785443091436,0.5954746827006557,"[""与"", ""主"", ""修订"", ""先升后"", ""冲突"", ""净利润"", ""判断"", ""呈"", ""归母"", ""指出"", ""指标"", ""是"", ""的"", ""结论"", ""还是"", ""降""]"
H0,S003,S003-Q052,e8774fb1-5e27-5d8f-8399-9a697a3030b4,S003-Q035,False,40,3,13.229395866394043,0.6490117178813591,0.5771828823514766,"[""上升"", ""不"", ""与"", ""修订"", ""先升后"", ""冲突"", ""净利润"", ""判断"", ""呈"", ""归母"", ""指出"", ""指标"", ""收入"", ""是"", ""的"", ""直接"", ""结论"", ""营业"", ""还是"", ""连续"", ""降""]"
H0,S003,S003-Q055,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,False,26,3,10.351958274841309,0.30491080959179717,0.3771313730852739,"[""不能"", ""但"", ""原因"", ""可"", ""复算"", ""指标"", ""的"", ""确认"", ""能""]"
H0,S003,S003-Q055,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,False,8,2,12.49438762664795,0.5614856826224465,0.5241770022590229,"[""不能"", ""事实"", ""先"", ""判断"", ""原因"", ""可"", ""指标"", ""的"", ""确认"", ""说明""]"
H0,S003,S003-Q055,cd287a69-0373-5edb-a16a-81be12c7a77e,S003-Q037,False,6,1,14.707414627075195,0.7947350677083644,0.6420567600046949,"[""事实"", ""先"", ""判断"", ""原因"", ""可"", ""基期"", ""的"", ""确认"", ""说明""]"
H0,S003,S003-Q056,3039ff9a-80a9-534e-bac6-7b97cc24a926,S003-Q002,False,37,1,20.839174270629883,0.9881040163282243,0.7146308127762719,"[""事实"", ""从"", ""关心"", ""分析"", ""回答"", ""岗位"", ""开始"", ""总资产"", ""披露"", ""收入"", ""最"", ""的"", ""营业"", ""计算"", ""证据""]"
H0,S003,S003-Q056,8319fad1-425d-545c-8ef3-4df0fdc3b11d,S003-Q020,False,22,2,17.379838943481445,0.9364291880212675,0.7115463988821928,"[""事实"", ""从"", ""关心"", ""分析"", ""回答"", ""开始"", ""总资产"", ""披露"", ""最"", ""的"", ""计算"", ""证据""]"
H0,S003,S003-Q056,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,False,28,5,10.078022003173828,0.276680224618181,0.3740571406885308,"[""事实"", ""分析"", ""当前"", ""总资产"", ""披露"", ""最"", ""检查"", ""的"", ""计算""]"
H0,S003,S003-Q063,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,False,22,5,8.200736045837402,0.13015013296280575,0.28245934525566435,"[""指标"", ""方向"", ""的"", ""结论"", ""能"", ""解释"", ""证据""]"
H0,S003,S003-Q063,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,False,7,1,12.491218566894531,0.5610955025192923,0.5211604816435191,"[""一轮"", ""下"", ""指标"", ""的"", ""直接"", ""结论"", ""能"", ""证据"", ""追问""]"
H0,S003,S003-Q063,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,False,35,3,8.879398345947266,0.17360348453724805,0.2879245775471351,"[""一轮"", ""下"", ""冲突"", ""方向"", ""的"", ""结论"", ""能"", ""追问""]"
H0,S003,S003-Q065,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,S003-Q046,False,10,3,7.587732791900635,0.09920104006245653,0.2785660855934765,"[""与"", ""事实"", ""保留"", ""信息"", ""修订"", ""判断"", ""区分"", ""可能"", ""在"", ""的"", ""计算""]"
H0,S003,S003-Q065,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,False,11,2,8.093504905700684,0.12419967778005847,0.2904709524287713,"[""与"", ""事实"", ""保留"", ""修订"", ""判断"", ""区分"", ""可能"", ""在"", ""时"", ""的"", ""计算""]"
H0,S003,S003-Q065,c2e23686-4871-5c9c-952e-5ac662b6d9bb,S003-Q017,False,26,4,7.81874942779541,0.11001133839250105,0.26933337708294636,"[""与"", ""事实"", ""保留"", ""信息"", ""判断"", ""前面"", ""区分"", ""反证"", ""在"", ""的"", ""计算""]"
H0,S003,S003-Q066,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,False,7,2,11.960536003112793,0.4950671604388754,0.46241942599981034,"[""只"", ""和"", ""审查"", ""强度"", ""的"", ""结论"", ""证据""]"
H0,S003,S003-Q066,a66c00f0-adb2-544a-954c-97b7393168b0,S003-Q038,False,6,3,10.936168670654297,0.3700702005970351,0.4072744605117973,"[""上"", ""不能"", ""关于"", ""关系"", ""和"", ""数字"", ""的"", ""结论"", ""证明""]"
H0,S003,S003-Q066,b00efb33-3321-5736-b5b5-c41450d53202,S003-Q048,False,22,5,9.993199348449707,0.26827340223490126,0.3331125919923133,"[""一问"", ""上"", ""关系"", ""和"", ""的"", ""结论"", ""证据"", ""说明""]"
H0,S003,S003-Q066,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,S003-Q030,False,17,4,10.745770454406738,0.34816504182180313,0.3776352885452934,"[""一问"", ""上"", ""不能"", ""关系"", ""和"", ""的"", ""结论"", ""证明"", ""说明""]"
H0,S003,S003-Q070,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,False,32,1,10.291638374328613,0.2985565726926514,0.3540550204600189,"[""一轮"", ""上"", ""中间"", ""修订"", ""判断"", ""后续"", ""和"", ""指出"", ""来源"", ""沿着"", ""的"", ""结论"", ""限制""]"
H0,S003,S003-Q070,25fd6ff3-e933-563b-baa2-5722e21d26fc,S003-Q016,False,10,4,8.593526840209961,0.15404302173350706,0.3003017320905847,"[""一轮"", ""上"", ""修订"", ""判断"", ""前面"", ""和"", ""指出"", ""来源"", ""的"", ""直接"", ""结论""]"
H0,S003,S003-Q070,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,False,14,3,8.991040229797363,0.18175831518949032,0.31139493029505494,"[""一轮"", ""上"", ""中间"", ""修订"", ""判断"", ""后续"", ""和"", ""指出"", ""来源"", ""的"", ""结论"", ""需要""]"
H0,S003,S003-Q070,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,S003-Q030,False,21,2,9.989923477172852,0.2679519929730363,0.34866665195641255,"[""上"", ""中间"", ""修订"", ""判断"", ""后续"", ""和"", ""引用"", ""指出"", ""来源"", ""的"", ""直接"", ""结论""]"
H0,S003,S003-Q077,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,S003-Q047,False,10,3,10.5342378616333,0.32456281530125547,0.471453859146752,"[""为"", ""保留"", ""先升后"", ""冲突"", ""净利润"", ""呈"", ""归母"", ""指标"", ""来源"", ""检验"", ""的"", ""结论"", ""还是"", ""降""]"
H0,S003,S003-Q077,6f9e1be3-446d-5862-81d1-54c475413106,S003-Q059,False,34,1,17.8174991607666,0.9482772689563821,0.7633525600782429,"[""为"", ""保留"", ""先升后"", ""公开"", ""净利润"", ""呈"", ""回到"", ""在"", ""复算"", ""归母"", ""指标"", ""来源"", ""的"", ""结合"", ""结论"", ""还是"", ""降""]"
H0,S003,S003-Q077,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,False,43,4,10.92506217956543,0.36877657444652134,0.4667472018369844,"[""为"", ""保留"", ""先升后"", ""公开"", ""净利润"", ""回到"", ""在"", ""复算"", ""归母"", ""来源"", ""的"", ""结论"", ""连续"", ""降""]"
H0,S003,S003-Q078,7a01132c-40cf-51c3-9d47-811e696bd29c,S003-Q065,False,8,4,9.538337707519531,0.22603598880672116,0.37820656919431517,"[""信息"", ""前面"", ""年报"", ""明确"", ""是"", ""来源"", ""检查"", ""的""]"
H0,S003,S003-Q078,b00efb33-3321-5736-b5b5-c41450d53202,S003-Q048,False,27,1,15.720759391784668,0.8653411985566971,0.6867598057354867,"[""决策"", ""可靠性"", ""年报"", ""按"", ""明确"", ""是"", ""来源"", ""的""]"
H0,S003,S003-Q078,b304bcc8-8a96-5f89-a945-3cef8078b106,S003-Q042,False,13,2,14.478761672973633,0.7754562215097376,0.6472202100399945,"[""原数"", ""哪些"", ""年报"", ""明确"", ""是"", ""来源"", ""检查"", ""的"", ""计算结果""]"
H0,S003,S003-Q078,c2e23686-4871-5c9c-952e-5ac662b6d9bb,S003-Q017,False,35,5,9.386100769042969,0.21299773149695272,0.3572393938551658,"[""信息"", ""前面"", ""年报"", ""来源"", ""检查"", ""的""]"
H0,S003,S003-Q078,f72f3149-1377-5599-b08d-64731562b90f,S003-Q024,False,43,3,10.595817565917969,0.33134874127806324,0.4089055479690487,"[""原数"", ""哪些"", ""年报"", ""明确"", ""是"", ""来源"", ""的"", ""计算结果""]"
H0,S003,S003-Q084,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,S003-Q047,False,11,2,14.810025215148926,0.8029781089858301,0.7328386955775861,"[""上"", ""先升后"", ""关系"", ""净利润"", ""判断"", ""呈"", ""和"", ""归母"", ""扣非"", ""披露"", ""数字"", ""是否"", ""来源"", ""的"", ""确认"", ""降""]"
H0,S003,S003-Q084,3bd00881-7f00-5756-9420-0d2f71ecdc25,S003-Q013,False,23,1,16.219839096069336,0.8918635744586194,0.7704527029759985,"[""三年"", ""上"", ""先升后"", ""再"", ""净利润"", ""分别"", ""判断"", ""和"", ""归母"", ""披露"", ""支撑"", ""来源"", ""的"", ""确认"", ""说明"", ""降""]"
H0,S003,S003-Q084,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,False,45,5,12.973087310791016,0.6192918685431552,0.6231323017356432,"[""三年"", ""先升后"", ""再"", ""净利润"", ""分别"", ""判断"", ""和"", ""归母"", ""披露"", ""来源"", ""的"", ""确认"", ""说明"", ""降""]"
H0,S003,S003-Q084,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,False,52,3,14.696907997131348,0.7938767609501404,0.705421891684558,"[""三年"", ""上"", ""先升后"", ""公开"", ""净利润"", ""分别"", ""判断"", ""和"", ""归母"", ""披露"", ""来源"", ""的"", ""看"", ""确认"", ""降""]"
H0,S003,S003-Q088,04d07215-21cd-5045-831c-4e47a6fc6d37,S003-Q069,False,33,2,13.225662231445312,0.6485863470414281,0.6145010959793628,"[""上升"", ""修订"", ""先升后"", ""具体"", ""净利润"", ""判断"", ""原因"", ""和"", ""年度"", ""归母"", ""指出"", ""收入"", ""时"", ""的"", ""直接"", ""营业"", ""连续"", ""降""]"
H0,S003,S003-Q088,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,False,28,1,13.193830490112305,0.6449502462262107,0.6169669207987285,"[""上升"", ""修订"", ""先升后"", ""具体"", ""净利润"", ""判断"", ""原因"", ""和"", ""年度"", ""归母"", ""指出"", ""收入"", ""时"", ""的"", ""直接"", ""营业"", ""连续"", ""降""]"
H0,S003,S003-Q091,00f1892f-503a-5094-b7b1-b6dc6688a1e4,S003-Q061,False,6,3,16.004377365112305,0.881026684151236,0.7137095028689224,"[""三年"", ""事实"", ""修订"", ""原因"", ""口径"", ""回到"", ""最早"", ""的"", ""确认"", ""路径""]"
H0,S003,S003-Q091,7a6c2c70-6d05-5a6d-9a53-32d92efee826,S003-Q028,False,10,5,10.385272979736328,0.3084526000849818,0.42245709590278147,"[""三年"", ""不能"", ""事实"", ""原因"", ""确认"", ""能"", ""路径"", ""问题""]"
H0,S003,S003-Q091,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,False,21,4,13.637494087219238,0.6939703075337285,0.6101784332716402,"[""三年"", ""不能"", ""事实"", ""先"", ""原因"", ""的"", ""确认"", ""说明"", ""问题""]"
H0,S003,S003-Q091,cfed691e-e124-5684-bec0-0e8c33869733,S003-Q055,False,12,2,17.85915756225586,0.9492894018363913,0.7407093447780589,"[""不能"", ""事实"", ""修订"", ""先"", ""再说"", ""原因"", ""用"", ""的"", ""确认"", ""能"", ""说明"", ""路径""]"
H0,S004,S004-Q013,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,S004-Q005,False,7,4,5.743433952331543,0.04195556717495572,0.32797836103727646,"[""2023"", ""2025"", ""与"", ""净利润"", ""净额"", ""在"", ""年"", ""归母"", ""活动"", ""现金流"", ""经营""]"
H0,S004,S004-Q013,f3e1812a-c8a3-560c-8424-84d252ae452f,S004-Q002,False,6,2,6.305619716644287,0.05482674423786916,0.3345579841928329,"[""2023"", ""2025"", ""与"", ""净利润"", ""净额"", ""和"", ""年"", ""归母"", ""比较"", ""活动"", ""现金流"", ""经营""]"
H0,S004,S004-Q014,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,False,6,4,5.472627639770508,0.03683819588157388,0.26257375983463155,"[""与"", ""保留"", ""净利润"", ""净额"", ""归母"", ""指标"", ""活动"", ""现金流"", ""的"", ""经营"", ""计算""]"
H0,S004,S004-Q021,6b0cec96-1edf-5cb2-b054-176212013f52,S004-Q017,False,7,5,6.1730475425720215,0.05149139141068871,0.3836140392970344,"[""三年"", ""保留"", ""具体"", ""利润"", ""比亚迪"", ""现金"", ""的""]"
H0,S004,S004-Q021,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,False,12,4,7.160272121429443,0.08167045948820484,0.3858224433557052,"[""三年"", ""保留"", ""利润"", ""同时"", ""在"", ""比亚迪"", ""现金"", ""的""]"
H0,S004,S004-Q022,e69ec046-4916-5e0b-8917-8f3fc9d8b112,S004-Q004,False,6,1,14.943720817565918,0.8133399943240854,0.7535833348695622,"[""一问"", ""三年"", ""上"", ""与"", ""关系"", ""同步"", ""归母"", ""总资产"", ""或"", ""是否"", ""比亚迪"", ""的"", ""股东权益"", ""说明""]"
H0,S004,S004-Q026,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,False,9,2,12.92662239074707,0.6137993891663222,0.6832714954826666,"[""2025"", ""三年"", ""上升"", ""与"", ""判断"", ""反转"", ""呈"", ""年"", ""归母"", ""指出"", ""是"", ""比亚迪"", ""的"", ""股东权益"", ""还是"", ""连续""]"
H0,S004,S004-Q026,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,False,6,4,9.804823875427246,0.2501920916161075,0.5071023631851442,"[""2025"", ""三年"", ""上升"", ""与"", ""中"", ""具体"", ""净利润"", ""年"", ""归母"", ""扣非"", ""指出"", ""数字"", ""比亚迪"", ""的"", ""股东权益"", ""连续""]"
H0,S004,S004-Q026,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,S004-Q005,False,17,1,15.464465141296387,0.8496977677956202,0.7922442550964643,"[""2025"", ""三年"", ""与"", ""主要"", ""先升后"", ""净利润"", ""判断"", ""发生"", ""在"", ""年"", ""归母"", ""扣非"", ""指出"", ""比亚迪"", ""的"", ""还是"", ""连续"", ""降""]"
H0,S004,S004-Q028,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,False,14,5,8.108863830566406,0.12503741808643276,0.4463670185601231,"[""三年"", ""中"", ""具体"", ""净利润"", ""归母"", ""扣非"", ""数字"", ""比亚迪"", ""的""]"
H0,S004,S004-Q028,a655a675-0bf0-58db-b487-3e8f7894215e,S004-Q024,False,13,3,9.935540199279785,0.26265201991848997,0.5153634152117017,"[""三年"", ""先升后"", ""具体"", ""净利润"", ""呈"", ""归母"", ""检查"", ""比亚迪"", ""的"", ""结合"", ""资产"", ""降""]"
H0,S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,True,8,2,11.025300025939941,0.38051804138561246,0.5823285094566154,"[""三年"", ""先升后"", ""净利润"", ""呈"", ""归母"", ""扣非"", ""检查"", ""比亚迪"", ""的"", ""结合"", ""资产"", ""降""]"
H0,S004,S004-Q028,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,False,6,1,12.52025032043457,0.5646670587077682,0.6761452320821556,"[""三年"", ""先升后"", ""关注"", ""具体"", ""净利润"", ""归母"", ""扣非"", ""比亚迪"", ""的"", ""结合"", ""降"", ""风险""]"
H0,S004,S004-Q033,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,False,18,1,18.760509490966797,0.9670817159054558,0.785748149078979,"[""2023"", ""2024"", ""2025"", ""不"", ""与"", ""两段"", ""公开"", ""净利润"", ""同比"", ""和"", ""回到"", ""复算"", ""幅度"", ""年度"", ""归母"", ""来源"", ""的"", ""结论""]"
H0,S004,S004-Q033,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,False,12,5,8.594282150268555,0.1540922418139641,0.38908951952568016,"[""2023"", ""2024"", ""2025"", ""不"", ""与"", ""分别"", ""同比"", ""和"", ""归母"", ""收入"", ""来源"", ""的"", ""结论"", ""营业""]"
H0,S004,S004-Q033,a655a675-0bf0-58db-b487-3e8f7894215e,S004-Q024,False,8,3,10.009235382080078,0.2698502826335173,0.45598940489898826,"[""2023"", ""2024"", ""2025"", ""不"", ""与"", ""两段"", ""具体"", ""净利润"", ""同比"", ""和"", ""归母"", ""收入"", ""来源"", ""的"", ""结论"", ""营业""]"
H0,S004,S004-Q033,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,False,24,4,9.58205795288086,0.22988316711494122,0.40628902761493524,"[""2023"", ""2024"", ""2025"", ""一轮"", ""不"", ""与"", ""具体"", ""净利润"", ""同比"", ""复算"", ""归母"", ""方向"", ""来源"", ""的"", ""结论""]"
H0,S004,S004-Q035,301ca8db-dd23-5356-b475-b3ed2daf748b,S004-Q026,False,19,3,8.423774719238281,0.1433042751952192,0.3206115448079596,"[""净利润"", ""发生"", ""口径"", ""和"", ""基于"", ""归母"", ""收入"", ""的"", ""结论"", ""营业""]"
H0,S004,S004-Q035,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,False,8,5,5.869204044342041,0.04455733465897191,0.2883122273670989,"[""什么"", ""净利润"", ""口径"", ""基于"", ""归母"", ""的"", ""结论"", ""近似""]"
H0,S004,S004-Q035,75f290ce-098c-5c12-841f-3c5bc9912aeb,S004-Q031,False,16,4,8.122529029846191,0.12578684249630537,0.31516099055166524,"[""不要"", ""净利润"", ""口径"", ""和"", ""基于"", ""归母"", ""收入"", ""的"", ""结论"", ""营业""]"
H0,S004,S004-Q039,9491736f-87d9-560c-86bf-a73959049fab,S004-Q021,False,7,1,14.954058647155762,0.8141234582141021,0.677333775434642,"[""一项"", ""上升"", ""下降"", ""保留"", ""净利润"", ""净额"", ""反证"", ""可能"", ""同时"", ""归母"", ""或"", ""扣非"", ""活动"", ""现金流"", ""的"", ""经营"", ""股东权益"", ""连续""]"
H0,S004,S004-Q039,a655a675-0bf0-58db-b487-3e8f7894215e,S004-Q024,False,23,4,11.998827934265137,0.499853491787335,0.4931757748147948,"[""上升"", ""下降"", ""先升后"", ""净利润"", ""净额"", ""呈"", ""归母"", ""或"", ""收入"", ""活动"", ""现金流"", ""的"", ""经营"", ""结合"", ""营业"", ""表述"", ""连续"", ""降""]"
H0,S004,S004-Q039,af2f12c2-5599-5bb2-a024-327fc47109bd,S004-Q025,False,8,5,10.943513870239258,0.3709267583930361,0.4547743602317506,"[""上升"", ""保留"", ""先升后"", ""净利润"", ""归母"", ""或"", ""扣非"", ""收入"", ""时"", ""的"", ""经营"", ""股东权益"", ""表述"", ""连续"", ""降""]"
H0,S004,S004-Q039,e45c4d60-1608-5524-b2df-3c2b4e8007c5,S004-Q003,False,9,2,15.09072208404541,0.8242427119873706,0.6759040062260004,"[""一项"", ""上升"", ""下降"", ""保留"", ""先升后"", ""净利润"", ""净额"", ""反证"", ""同时"", ""呈"", ""归母"", ""或"", ""扣非"", ""收入"", ""活动"", ""现金流"", ""的"", ""经营"", ""股东权益"", ""营业"", ""连续"", ""降""]"
H0,S004,S004-Q042,8c9b465d-a424-5d6b-af1b-4518bf5982de,S004-Q033,False,8,2,9.691319465637207,0.23969720869281191,0.3758155359279032,"[""三年"", ""两段"", ""分开"", ""口径"", ""同比"", ""差异"", ""或"", ""来源"", ""确认""]"
H0,S004,S004-Q042,a655a675-0bf0-58db-b487-3e8f7894215e,S004-Q024,False,25,3,9.146671295166016,0.19361894888152645,0.32702941975230954,"[""三年"", ""两段"", ""分开"", ""口径"", ""同比"", ""或"", ""是否"", ""来源"", ""检查"", ""确认""]"
H0,S004,S004-Q042,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,False,20,1,10.747194290161133,0.34832662629941913,0.41604273164202676,"[""三年"", ""两段"", ""分开"", ""口径"", ""同比"", ""或"", ""来源"", ""确认"", ""趋势""]"
H0,S004,S004-Q042,f3e1812a-c8a3-560c-8424-84d252ae452f,S004-Q002,False,14,4,8.360382080078125,0.13945679783006826,0.31694083869050105,"[""三年"", ""单位"", ""口径"", ""同比"", ""或"", ""是否"", ""来源"", ""比较"", ""确认""]"
H0,S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,True,28,1,12.201577186584473,0.5251758398675481,0.4315948487353106,"[""中"", ""事实"", ""修订"", ""指出"", ""的"", ""证据"", ""超过""]"
H0,S004,S004-Q044,6b0cec96-1edf-5cb2-b054-176212013f52,S004-Q017,False,7,5,6.1993279457092285,0.05213695455691048,0.23837657118390415,"[""判断"", ""指出"", ""的"", ""直接"", ""证据""]"
H0,S004,S004-Q044,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,False,14,4,7.864181041717529,0.11225519844972848,0.24632473920327305,"[""事实"", ""判断"", ""指出"", ""支持"", ""的"", ""直接""]"
H0,S004,S004-Q044,7a1cdd42-73f1-58ab-9996-cc98d575e415,S004-Q039,False,13,3,8.655477523803711,0.15812292991663773,0.2732377663184492,"[""中"", ""事实"", ""前面"", ""指出"", ""的"", ""证据""]"
H0,S004,S004-Q044,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,False,11,2,10.95876693725586,0.3727080793367114,0.3904346660368784,"[""事实"", ""修订"", ""判断"", ""指出"", ""支持"", ""的"", ""需要""]"
H0,S004,S004-Q049,4d69ebe7-67b0-50e3-b528-7136c65b206a,S004-Q013,False,10,1,17.971586227416992,0.9519281646966592,0.7626958619236774,"[""2023"", ""2025"", ""下降"", ""两个"", ""净额"", ""原因"", ""只"", ""和"", ""年"", ""披露"", ""比较"", ""活动"", ""现金流"", ""的"", ""端点"", ""经营"", ""而"", ""连续""]"
H0,S004,S004-Q049,75f290ce-098c-5c12-841f-3c5bc9912aeb,S004-Q031,False,25,2,17.243785858154297,0.9322573495382109,0.7319711423155685,"[""2023"", ""2025"", ""下降"", ""不要"", ""两个"", ""净额"", ""原因"", ""只"", ""和"", ""年"", ""披露"", ""比较"", ""活动"", ""现金流"", ""的"", ""端点"", ""经营"", ""连续""]"
H0,S004,S004-Q049,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,False,8,5,7.432998180389404,0.09249865790056704,0.33550572285973784,"[""2023"", ""2025"", ""下降"", ""具体"", ""净额"", ""原因"", ""年"", ""披露"", ""活动"", ""现金流"", ""的"", ""经营"", ""连续"", ""风险""]"
