session_id,session_code,query_id,page_id,candidate_rank,is_eligible_gold,movement_category,query_tokens,document_tokens,special_tokens,pair_tokens_before_truncation,actual_pair_tokens,effective_max_length,truncated_tokens,truncation_ratio,was_truncated,actual_query_tokens,actual_document_tokens,document_prefix_preserved,keywords_start_token,keywords_end_token,keywords_visibility,length_bucket
S002_贵州茅台_内审,S002,S002-Q026,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,7,False,NON_GOLD_CANDIDATE,48,426,4,478,478,512,0,0.0,False,48,426,True,387,426,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,c8f4e926-30e6-5f69-bf75-7901bee08448,8,False,NON_GOLD_CANDIDATE,48,331,4,383,383,512,0,0.0,False,48,331,True,292,331,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,8abb5364-9164-5a46-826a-a0fde69d88a8,9,False,NON_GOLD_CANDIDATE,48,353,4,405,405,512,0,0.0,False,48,353,True,316,353,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,03c3981b-3b09-56ca-a545-043c8ff0d240,10,False,NON_GOLD_CANDIDATE,48,334,4,386,386,512,0,0.0,False,48,334,True,296,334,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,b304ab57-b911-5070-88ba-fca4f39a37e8,11,False,NON_GOLD_CANDIDATE,48,286,4,338,338,512,0,0.0,False,48,286,True,249,286,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,0c762a14-8087-5bb0-a22d-c86667c2dabe,12,False,NON_GOLD_CANDIDATE,48,340,4,392,392,512,0,0.0,False,48,340,True,302,340,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,ceb187fe-1602-54a0-9ed7-224c7816f53e,13,False,NON_GOLD_CANDIDATE,48,285,4,337,337,512,0,0.0,False,48,285,True,245,285,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,4061a539-8cec-524a-9a35-60f71e908abb,14,False,NON_GOLD_CANDIDATE,48,147,4,199,199,512,0,0.0,False,48,147,True,109,147,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q026,5d1eccd0-c642-585e-9c32-5450ef208a4b,15,False,NON_GOLD_CANDIDATE,48,183,4,235,235,512,0,0.0,False,48,183,True,145,183,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q026,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,16,False,NON_GOLD_CANDIDATE,48,378,4,430,430,512,0,0.0,False,48,378,True,341,378,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,37f703bf-173c-56df-b339-f52774261c6e,17,False,NON_GOLD_CANDIDATE,48,244,4,296,296,512,0,0.0,False,48,244,True,210,244,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,ffe3f8c5-2f7a-5645-ac8f-b41d05a11638,18,False,NON_GOLD_CANDIDATE,48,244,4,296,296,512,0,0.0,False,48,244,True,207,244,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,6e877c55-d5b4-5992-9e95-5c482212a7c9,19,False,NON_GOLD_CANDIDATE,48,352,4,404,404,512,0,0.0,False,48,352,True,315,352,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q026,6b4b9646-98e5-5584-bb4f-cc3b2b4e51d0,20,False,NON_GOLD_CANDIDATE,48,230,4,282,282,512,0,0.0,False,48,230,True,189,230,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,1,True,PROMOTED_INTO_TOP5,46,206,4,256,256,512,0,0.0,False,46,206,True,169,206,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q028,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,2,False,NON_GOLD_CANDIDATE,46,393,4,443,443,512,0,0.0,False,46,393,True,354,393,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,1489a6a2-1be1-5d95-99ec-ac3f42b06c35,3,False,NON_GOLD_CANDIDATE,46,292,4,342,342,512,0,0.0,False,46,292,True,253,292,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,8abb5364-9164-5a46-826a-a0fde69d88a8,4,False,NON_GOLD_CANDIDATE,46,353,4,403,403,512,0,0.0,False,46,353,True,316,353,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,0c762a14-8087-5bb0-a22d-c86667c2dabe,5,False,NON_GOLD_CANDIDATE,46,340,4,390,390,512,0,0.0,False,46,340,True,302,340,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,6b4b9646-98e5-5584-bb4f-cc3b2b4e51d0,6,False,NON_GOLD_CANDIDATE,46,230,4,280,280,512,0,0.0,False,46,230,True,189,230,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,79860bb6-6010-5ca0-ac81-f4327e2bff44,7,False,NON_GOLD_CANDIDATE,46,218,4,268,268,512,0,0.0,False,46,218,True,180,218,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,37f703bf-173c-56df-b339-f52774261c6e,8,False,NON_GOLD_CANDIDATE,46,244,4,294,294,512,0,0.0,False,46,244,True,210,244,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,b304ab57-b911-5070-88ba-fca4f39a37e8,9,False,NON_GOLD_CANDIDATE,46,286,4,336,336,512,0,0.0,False,46,286,True,249,286,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,10,False,NON_GOLD_CANDIDATE,46,426,4,476,476,512,0,0.0,False,46,426,True,387,426,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,11,False,NON_GOLD_CANDIDATE,46,261,4,311,311,512,0,0.0,False,46,261,True,223,261,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,c8f4e926-30e6-5f69-bf75-7901bee08448,12,False,NON_GOLD_CANDIDATE,46,331,4,381,381,512,0,0.0,False,46,331,True,292,331,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,4061a539-8cec-524a-9a35-60f71e908abb,13,False,NON_GOLD_CANDIDATE,46,147,4,197,197,512,0,0.0,False,46,147,True,109,147,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q028,6d98ca26-e346-5273-b057-bb7822359930,14,False,NON_GOLD_CANDIDATE,46,336,4,386,386,512,0,0.0,False,46,336,True,297,336,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,e64218f2-62ce-555a-ba53-f3fd1214e0f7,15,False,NON_GOLD_CANDIDATE,46,240,4,290,290,512,0,0.0,False,46,240,True,197,240,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,a6c0000c-f234-59a1-b6e5-1283680d9b77,16,False,NON_GOLD_CANDIDATE,46,235,4,285,285,512,0,0.0,False,46,235,True,197,235,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,5d1eccd0-c642-585e-9c32-5450ef208a4b,17,False,NON_GOLD_CANDIDATE,46,183,4,233,233,512,0,0.0,False,46,183,True,145,183,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q028,6e877c55-d5b4-5992-9e95-5c482212a7c9,18,False,NON_GOLD_CANDIDATE,46,352,4,402,402,512,0,0.0,False,46,352,True,315,352,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,ceb187fe-1602-54a0-9ed7-224c7816f53e,19,False,NON_GOLD_CANDIDATE,46,285,4,335,335,512,0,0.0,False,46,285,True,245,285,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q028,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,20,False,NON_GOLD_CANDIDATE,46,378,4,428,428,512,0,0.0,False,46,378,True,341,378,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,9316db54-3f72-5cdc-a8fb-417c4891e307,1,False,NON_GOLD_CANDIDATE,47,305,4,356,356,512,0,0.0,False,47,305,True,267,305,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,2,False,NON_GOLD_CANDIDATE,47,393,4,444,444,512,0,0.0,False,47,393,True,354,393,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,3,True,PRESERVED_HIT,47,218,4,269,269,512,0,0.0,False,47,218,True,180,218,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,9f1aca79-05a4-5e05-95d1-2323f4c68ed6,4,False,NON_GOLD_CANDIDATE,47,278,4,329,329,512,0,0.0,False,47,278,True,240,278,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,42756865-0f8f-5dcc-a050-6ecec5b828ce,5,False,NON_GOLD_CANDIDATE,47,206,4,257,257,512,0,0.0,False,47,206,True,169,206,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,6,False,NON_GOLD_CANDIDATE,47,227,4,278,278,512,0,0.0,False,47,227,True,189,227,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,03c3981b-3b09-56ca-a545-043c8ff0d240,7,False,NON_GOLD_CANDIDATE,47,334,4,385,385,512,0,0.0,False,47,334,True,296,334,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,5d1eccd0-c642-585e-9c32-5450ef208a4b,8,False,NON_GOLD_CANDIDATE,47,183,4,234,234,512,0,0.0,False,47,183,True,145,183,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q033,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,9,False,NON_GOLD_CANDIDATE,47,426,4,477,477,512,0,0.0,False,47,426,True,387,426,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,50ece86f-0b7d-5180-8833-108f08b16aa0,10,False,NON_GOLD_CANDIDATE,47,215,4,266,266,512,0,0.0,False,47,215,True,177,215,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,0c762a14-8087-5bb0-a22d-c86667c2dabe,11,False,NON_GOLD_CANDIDATE,47,340,4,391,391,512,0,0.0,False,47,340,True,302,340,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,37f703bf-173c-56df-b339-f52774261c6e,12,False,NON_GOLD_CANDIDATE,47,244,4,295,295,512,0,0.0,False,47,244,True,210,244,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,c8f4e926-30e6-5f69-bf75-7901bee08448,13,False,NON_GOLD_CANDIDATE,47,331,4,382,382,512,0,0.0,False,47,331,True,292,331,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,14,True,STILL_MISS,47,253,4,304,304,512,0,0.0,False,47,253,True,216,253,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,e64218f2-62ce-555a-ba53-f3fd1214e0f7,15,False,NON_GOLD_CANDIDATE,47,240,4,291,291,512,0,0.0,False,47,240,True,197,240,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,16,False,NON_GOLD_CANDIDATE,47,261,4,312,312,512,0,0.0,False,47,261,True,223,261,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,6d98ca26-e346-5273-b057-bb7822359930,17,False,NON_GOLD_CANDIDATE,47,336,4,387,387,512,0,0.0,False,47,336,True,297,336,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,37d568b0-90c6-5481-b7d9-e0101fd95e52,18,False,NON_GOLD_CANDIDATE,47,317,4,368,368,512,0,0.0,False,47,317,True,279,317,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,1489a6a2-1be1-5d95-99ec-ac3f42b06c35,19,False,NON_GOLD_CANDIDATE,47,292,4,343,343,512,0,0.0,False,47,292,True,253,292,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q033,ceb187fe-1602-54a0-9ed7-224c7816f53e,20,False,NON_GOLD_CANDIDATE,47,285,4,336,336,512,0,0.0,False,47,285,True,245,285,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,1,False,NON_GOLD_CANDIDATE,48,227,4,279,279,512,0,0.0,False,48,227,True,189,227,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,0c762a14-8087-5bb0-a22d-c86667c2dabe,2,False,NON_GOLD_CANDIDATE,48,340,4,392,392,512,0,0.0,False,48,340,True,302,340,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,9f1aca79-05a4-5e05-95d1-2323f4c68ed6,3,False,NON_GOLD_CANDIDATE,48,278,4,330,330,512,0,0.0,False,48,278,True,240,278,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,4,True,STILL_MISS,48,253,4,305,305,512,0,0.0,False,48,253,True,216,253,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,5d1129e6-fe0c-54c2-8a45-a5291b9d4e53,5,False,NON_GOLD_CANDIDATE,48,232,4,284,284,512,0,0.0,False,48,232,True,195,232,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,a8e549ea-cc7d-5afb-b7c2-2c0086eedcd9,6,False,NON_GOLD_CANDIDATE,48,201,4,253,253,512,0,0.0,False,48,201,True,164,201,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q035,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,7,False,NON_GOLD_CANDIDATE,48,261,4,313,313,512,0,0.0,False,48,261,True,223,261,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,8,False,NON_GOLD_CANDIDATE,48,393,4,445,445,512,0,0.0,False,48,393,True,354,393,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,9,False,NON_GOLD_CANDIDATE,48,426,4,478,478,512,0,0.0,False,48,426,True,387,426,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,9316db54-3f72-5cdc-a8fb-417c4891e307,10,False,NON_GOLD_CANDIDATE,48,305,4,357,357,512,0,0.0,False,48,305,True,267,305,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,50ece86f-0b7d-5180-8833-108f08b16aa0,11,False,NON_GOLD_CANDIDATE,48,215,4,267,267,512,0,0.0,False,48,215,True,177,215,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,42756865-0f8f-5dcc-a050-6ecec5b828ce,12,False,NON_GOLD_CANDIDATE,48,206,4,258,258,512,0,0.0,False,48,206,True,169,206,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,ceb187fe-1602-54a0-9ed7-224c7816f53e,13,False,NON_GOLD_CANDIDATE,48,285,4,337,337,512,0,0.0,False,48,285,True,245,285,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,4061a539-8cec-524a-9a35-60f71e908abb,14,False,NON_GOLD_CANDIDATE,48,147,4,199,199,512,0,0.0,False,48,147,True,109,147,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q035,79860bb6-6010-5ca0-ac81-f4327e2bff44,15,False,NON_GOLD_CANDIDATE,48,218,4,270,270,512,0,0.0,False,48,218,True,180,218,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,6d98ca26-e346-5273-b057-bb7822359930,16,False,NON_GOLD_CANDIDATE,48,336,4,388,388,512,0,0.0,False,48,336,True,297,336,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,e64218f2-62ce-555a-ba53-f3fd1214e0f7,17,False,NON_GOLD_CANDIDATE,48,240,4,292,292,512,0,0.0,False,48,240,True,197,240,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,37d568b0-90c6-5481-b7d9-e0101fd95e52,18,False,NON_GOLD_CANDIDATE,48,317,4,369,369,512,0,0.0,False,48,317,True,279,317,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,c8f4e926-30e6-5f69-bf75-7901bee08448,19,False,NON_GOLD_CANDIDATE,48,331,4,383,383,512,0,0.0,False,48,331,True,292,331,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q035,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,20,False,NON_GOLD_CANDIDATE,48,378,4,430,430,512,0,0.0,False,48,378,True,341,378,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,1,True,PRESERVED_HIT,44,194,4,242,242,512,0,0.0,False,44,194,True,158,194,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q039,b304ab57-b911-5070-88ba-fca4f39a37e8,2,False,NON_GOLD_CANDIDATE,44,286,4,334,334,512,0,0.0,False,44,286,True,249,286,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,893b3ae9-1f94-5436-8c6d-54e200693867,3,False,NON_GOLD_CANDIDATE,44,253,4,301,301,512,0,0.0,False,44,253,True,216,253,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,c8f4e926-30e6-5f69-bf75-7901bee08448,4,False,NON_GOLD_CANDIDATE,44,331,4,379,379,512,0,0.0,False,44,331,True,292,331,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,5d1eccd0-c642-585e-9c32-5450ef208a4b,5,False,NON_GOLD_CANDIDATE,44,183,4,231,231,512,0,0.0,False,44,183,True,145,183,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q039,5d1129e6-fe0c-54c2-8a45-a5291b9d4e53,6,False,NON_GOLD_CANDIDATE,44,232,4,280,280,512,0,0.0,False,44,232,True,195,232,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,a8e549ea-cc7d-5afb-b7c2-2c0086eedcd9,7,False,NON_GOLD_CANDIDATE,44,201,4,249,249,512,0,0.0,False,44,201,True,164,201,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q039,53002bea-e9ad-5d96-83a5-03522979913a,8,False,NON_GOLD_CANDIDATE,44,323,4,371,371,512,0,0.0,False,44,323,True,284,323,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,9f1aca79-05a4-5e05-95d1-2323f4c68ed6,9,False,NON_GOLD_CANDIDATE,44,278,4,326,326,512,0,0.0,False,44,278,True,240,278,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,10,True,STILL_MISS,44,227,4,275,275,512,0,0.0,False,44,227,True,189,227,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,e64218f2-62ce-555a-ba53-f3fd1214e0f7,11,False,NON_GOLD_CANDIDATE,44,240,4,288,288,512,0,0.0,False,44,240,True,197,240,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,9316db54-3f72-5cdc-a8fb-417c4891e307,12,False,NON_GOLD_CANDIDATE,44,305,4,353,353,512,0,0.0,False,44,305,True,267,305,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,0c762a14-8087-5bb0-a22d-c86667c2dabe,13,False,NON_GOLD_CANDIDATE,44,340,4,388,388,512,0,0.0,False,44,340,True,302,340,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,42756865-0f8f-5dcc-a050-6ecec5b828ce,14,False,NON_GOLD_CANDIDATE,44,206,4,254,254,512,0,0.0,False,44,206,True,169,206,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q039,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,15,False,NON_GOLD_CANDIDATE,44,261,4,309,309,512,0,0.0,False,44,261,True,223,261,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,03c3981b-3b09-56ca-a545-043c8ff0d240,16,False,NON_GOLD_CANDIDATE,44,334,4,382,382,512,0,0.0,False,44,334,True,296,334,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,566e5d08-995e-5a35-9566-2770b6024b5a,17,False,NON_GOLD_CANDIDATE,44,312,4,360,360,512,0,0.0,False,44,312,True,277,312,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,37f703bf-173c-56df-b339-f52774261c6e,18,False,NON_GOLD_CANDIDATE,44,244,4,292,292,512,0,0.0,False,44,244,True,210,244,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,1489a6a2-1be1-5d95-99ec-ac3f42b06c35,19,False,NON_GOLD_CANDIDATE,44,292,4,340,340,512,0,0.0,False,44,292,True,253,292,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q039,50ece86f-0b7d-5180-8833-108f08b16aa0,20,False,NON_GOLD_CANDIDATE,44,215,4,263,263,512,0,0.0,False,44,215,True,177,215,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,37d568b0-90c6-5481-b7d9-e0101fd95e52,1,False,NON_GOLD_CANDIDATE,44,317,4,365,365,512,0,0.0,False,44,317,True,279,317,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,ffe3f8c5-2f7a-5645-ac8f-b41d05a11638,2,False,NON_GOLD_CANDIDATE,44,244,4,292,292,512,0,0.0,False,44,244,True,207,244,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,37f703bf-173c-56df-b339-f52774261c6e,3,False,NON_GOLD_CANDIDATE,44,244,4,292,292,512,0,0.0,False,44,244,True,210,244,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,4,False,NON_GOLD_CANDIDATE,44,426,4,474,474,512,0,0.0,False,44,426,True,387,426,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,50ece86f-0b7d-5180-8833-108f08b16aa0,5,False,NON_GOLD_CANDIDATE,44,215,4,263,263,512,0,0.0,False,44,215,True,177,215,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,6,True,DEMOTED_OUT_OF_TOP5,44,314,4,362,362,512,0,0.0,False,44,314,True,275,314,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,5d1129e6-fe0c-54c2-8a45-a5291b9d4e53,7,False,NON_GOLD_CANDIDATE,44,232,4,280,280,512,0,0.0,False,44,232,True,195,232,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,42756865-0f8f-5dcc-a050-6ecec5b828ce,8,False,NON_GOLD_CANDIDATE,44,206,4,254,254,512,0,0.0,False,44,206,True,169,206,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q042,9316db54-3f72-5cdc-a8fb-417c4891e307,9,False,NON_GOLD_CANDIDATE,44,305,4,353,353,512,0,0.0,False,44,305,True,267,305,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,a6c0000c-f234-59a1-b6e5-1283680d9b77,10,False,NON_GOLD_CANDIDATE,44,235,4,283,283,512,0,0.0,False,44,235,True,197,235,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,6d98ca26-e346-5273-b057-bb7822359930,11,False,NON_GOLD_CANDIDATE,44,336,4,384,384,512,0,0.0,False,44,336,True,297,336,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,a8e549ea-cc7d-5afb-b7c2-2c0086eedcd9,12,False,NON_GOLD_CANDIDATE,44,201,4,249,249,512,0,0.0,False,44,201,True,164,201,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q042,78a623b8-bff9-5b45-b990-24d74e714f9b,13,False,NON_GOLD_CANDIDATE,44,194,4,242,242,512,0,0.0,False,44,194,True,158,194,KEYWORDS_FULLY_VISIBLE,<=256
S002_贵州茅台_内审,S002,S002-Q042,c8f4e926-30e6-5f69-bf75-7901bee08448,14,False,NON_GOLD_CANDIDATE,44,331,4,379,379,512,0,0.0,False,44,331,True,292,331,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,53002bea-e9ad-5d96-83a5-03522979913a,15,False,NON_GOLD_CANDIDATE,44,323,4,371,371,512,0,0.0,False,44,323,True,284,323,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,893b3ae9-1f94-5436-8c6d-54e200693867,16,False,NON_GOLD_CANDIDATE,44,253,4,301,301,512,0,0.0,False,44,253,True,216,253,KEYWORDS_FULLY_VISIBLE,257-512
S002_贵州茅台_内审,S002,S002-Q042,9f1aca79-05a4-5e05-95d1-2323f4c68ed6,17,False,NON_GOLD_CANDIDATE,44,278,4,326,326,512,0,0.0,False,44,278,True,240,278,KEYWORDS_FULLY_VISIBLE,257-512
